key	x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20	x21	x22	x23	x24	x25	x26	x27	x28	x29	x30	x31	x32	x33	x34	x35	x36	x37	x38	x39	x40	x41	x42	x43	x44	x45	x46	x47	x48	x49	x50	x51	x52	x53	y1	y2	y3	y4	y5	y6	y7	y8	y9	y10	y11	y12	y13	y14	y15	y16	y17	y18	y19	y20	y21	y22	y23	y24	y25	y26	y27	y28	y29	y30	y31	y32	y33	y34	y35	y36	y37	y38	y39	y40	y41	y42	y43	y44	y45	y46	y47	y48	y49	y50	y51	y52	y53
351	0.166103	0.219887	0.149732	0.373147	0.263934	0.590164	0.034218	0.121304	0.383809	0.303233	0.170646	0.035748	0.646826	0.428612	0.400708	0.552035	0.143743	0.884404	0.025524	0.601370	0.969650	0.974871	0.131249	0.243777	0.083257	0.120125	0.305302	0.262556	0.706459	0.146054	0.942889	0.260729	0.924106	0.277598	0.057910	0.959657	0.499054	0.181425	0.484108	0.379839	0.431180	0.749855	0.282560	0.664129	0.746257	0.340484	0.613684	0.435636	0.546086	0.536907	0.722659	0.741087	0.721248	0.260668	0.667383	0.079703	0.938321	0.051127	0.879179	0.687067	0.520198	0.433645	0.369607	0.326495	0.413170	0.622873	0.925239	0.743460	0.741613	0.789300	0.674354	0.729254	0.054006	0.534446	0.420798	0.399366	0.237614	0.580702	0.691756	0.775953	0.162391	0.528736	0.219748	0.488856	0.069335	0.180065	0.774300	0.396080	0.140012	0.793203	0.914324	0.512327	0.516558	0.229000	0.988220	0.849426	0.269624	0.353500	0.880273	0.364253	0.232316	0.941614	0.745198	0.377331	0.184474	0.513256
352	0.545904	0.768432	0.290997	0.569887	0.280994	0.330426	0.323687	0.017725	0.158303	0.120835	0.169801	0.907503	0.922709	0.075044	0.303373	0.341512	0.355801	0.371657	0.371023	0.483401	0.182591	0.029737	0.793854	0.666719	0.314030	0.104971	0.231552	0.946769	0.139911	0.517447	0.996730	0.735288	0.827315	0.266224	0.231928	0.423580	0.211180	0.005208	0.500905	0.701823	0.741616	0.636673	0.338780	0.784064	0.539201	0.575820	0.709498	0.106646	0.613969	0.316582	0.287859	0.148605	0.493628	0.705014	0.958690	0.810118	0.816871	0.392562	0.134312	0.327685	0.504960	0.019817	0.240231	0.936236	0.951246	0.455899	0.466047	0.348325	0.790130	0.666940	0.829798	0.148765	0.146364	0.604512	0.029748	0.349547	0.508031	0.854258	0.150230	0.044530	0.321949	0.347905	0.881172	0.946311	0.331408	0.176666	0.927883	0.806259	0.951100	0.121613	0.402661	0.059122	0.217439	0.236552	0.198362	0.522885	0.085365	0.022956	0.043414	0.348651	0.258295	0.507280	0.715554	0.728666	0.810773	0.610592
353	0.526037	0.416770	0.994686	0.324164	0.885812	0.136082	0.516549	0.249398	0.514023	0.442492	0.850221	0.294772	0.765385	0.702621	0.099465	0.533001	0.857139	0.525645	0.819874	0.049773	0.538299	0.726339	0.953947	0.313164	0.441490	0.950653	0.799803	0.243753	0.894798	0.346900	0.699751	0.332214	0.160036	0.690456	0.955833	0.663509	0.729776	0.614353	0.381076	0.265774	0.724919	0.791327	0.672283	0.003895	0.631863	0.560260	0.161856	0.705002	0.535463	0.761759	0.609091	0.271895	0.620133	0.736177	0.224555	0.602273	0.085138	0.055171	0.482179	0.102026	0.965629	0.544719	0.014161	0.982816	0.289596	0.012873	0.196618	0.284382	0.672610	0.986835	0.152176	0.855999	0.763532	0.402484	0.139149	0.043068	0.067025	0.116049	0.043957	0.860709	0.858786	0.927551	0.356084	0.611417	0.476234	0.010241	0.941701	0.307532	0.753706	0.427481	0.036030	0.889989	0.724390	0.267403	0.544264	0.501966	0.120497	0.110466	0.419816	0.941565	0.169803	0.563826	0.628797	0.173398	0.718551	0.430852
354	0.723234	0.852859	0.587289	0.472485	0.531011	0.184685	0.592849	0.802689	0.423900	0.725743	0.517096	0.682733	0.385652	0.733340	0.492620	0.987335	0.863424	0.563070	0.626669	0.261903	0.196178	0.545392	0.952557	0.474043	0.180179	0.239860	0.392524	0.675360	0.374936	0.146166	0.467775	0.828385	0.740828	0.809751	0.794081	0.558070	0.040640	0.383952	0.663524	0.286530	0.009523	0.838085	0.165400	0.566027	0.347744	0.364632	0.605577	0.922321	0.322455	0.554485	0.286108	0.296069	0.208134	0.724415	0.741195	0.429586	0.727940	0.670670	0.236226	0.840451	0.784685	0.682845	0.638804	0.954124	0.493000	0.806328	0.675973	0.278599	0.447335	0.550681	0.332427	0.843823	0.723188	0.889342	0.487250	0.898056	0.817956	0.713896	0.413014	0.159182	0.020328	0.183372	0.652978	0.836742	0.208799	0.567447	0.063266	0.118322	0.139153	0.325967	0.564275	0.641118	0.024450	0.906256	0.973642	0.507675	0.170969	0.086650	0.454525	0.441957	0.313325	0.317744	0.125842	0.321146	0.865848	0.295173
355	0.731592	0.699155	0.038599	0.844931	0.154589	0.593467	0.938699	0.038529	0.026190	0.551988	0.516022	0.881419	0.431249	0.196840	0.421934	0.846639	0.817653	0.546415	0.788786	0.690314	0.400397	0.031281	0.244134	0.548461	0.623801	0.628923	0.730982	0.189558	0.846516	0.541270	0.316607	0.939962	0.552436	0.852855	0.280466	0.499088	0.243831	0.597356	0.285920	0.107825	0.951964	0.785114	0.433392	0.995495	0.204627	0.974516	0.480669	0.301396	0.428827	0.905790	0.276433	0.045017	0.231807	0.717075	0.172070	0.282552	0.849835	0.047131	0.466957	0.873927	0.204933	0.759355	0.192896	0.182020	0.582783	0.100269	0.929196	0.864123	0.854225	0.597965	0.719484	0.501945	0.549446	0.664549	0.735209	0.163868	0.798686	0.428471	0.453031	0.565383	0.936131	0.727571	0.453139	0.618187	0.310820	0.226320	0.667968	0.009004	0.296077	0.865343	0.447775	0.718274	0.231598	0.862152	0.787618	0.656553	0.464973	0.637667	0.598168	0.510681	0.128097	0.237107	0.682278	0.100504	0.012882	0.534592
356	0.091888	0.788011	0.651630	0.708558	0.101078	0.178613	0.911007	0.332074	0.782965	0.704394	0.752634	0.126386	0.542647	0.094104	0.421501	0.242212	0.398337	0.351402	0.128984	0.869730	0.367719	0.760952	0.298583	0.092582	0.469166	0.856825	0.626810	0.471758	0.777617	0.351930	0.820742	0.578006	0.820733	0.082411	0.594570	0.226881	0.839271	0.930420	0.682171	0.858484	0.147921	0.484514	0.165126	0.685767	0.374796	0.879278	0.692584	0.591686	0.629116	0.895025	0.857790	0.118014	0.648041	0.478654	0.699595	0.784969	0.319440	0.242202	0.993696	0.107478	0.075331	0.533950	0.599242	0.466494	0.999700	0.422651	0.653250	0.909567	0.205990	0.213079	0.730736	0.852056	0.987026	0.445687	0.141306	0.119004	0.096131	0.641376	0.756520	0.925053	0.730258	0.035768	0.572447	0.426202	0.738571	0.587481	0.430298	0.971026	0.316376	0.838044	0.485724	0.818924	0.799854	0.409355	0.101023	0.698482	0.373788	0.588525	0.195709	0.081972	0.766740	0.897141	0.067206	0.113110	0.128376	0.183532
357	0.199620	0.907917	0.832931	0.170312	0.859804	0.996630	0.301264	0.296281	0.309751	0.376674	0.249308	0.357073	0.952406	0.033272	0.683102	0.485308	0.129140	0.278896	0.247194	0.867112	0.450278	0.246928	0.994212	0.046798	0.687667	0.217029	0.431362	0.441996	0.470329	0.125885	0.118789	0.279841	0.959357	0.840581	0.326792	0.961473	0.248721	0.008058	0.000179	0.081816	0.868001	0.454799	0.210545	0.445791	0.114676	0.043164	0.222329	0.657467	0.317197	0.113226	0.182819	0.396230	0.784755	0.189247	0.111418	0.543219	0.929471	0.383787	0.062238	0.202152	0.274091	0.866602	0.014694	0.921818	0.182886	0.740391	0.121785	0.344337	0.549560	0.133789	0.532322	0.297387	0.600107	0.836922	0.547555	0.533074	0.382064	0.023803	0.776609	0.478519	0.983756	0.777632	0.914432	0.788585	0.289468	0.288658	0.953995	0.276406	0.030138	0.381154	0.520280	0.077892	0.341383	0.531753	0.384144	0.566889	0.874707	0.472091	0.951613	0.693520	0.884934	0.064361	0.225091	0.895627	0.237292	0.538087
358	0.896984	0.762530	0.076287	0.285856	0.304675	0.475863	0.178537	0.807103	0.309791	0.075241	0.867224	0.941292	0.386332	0.090207	0.840249	0.446196	0.920186	0.338133	0.173524	0.527720	0.149109	0.825039	0.141860	0.575079	0.982551	0.428148	0.176127	0.166942	0.746801	0.540661	0.674366	0.297081	0.057903	0.531749	0.402268	0.222227	0.067097	0.642988	0.439133	0.802287	0.753671	0.962031	0.877239	0.198160	0.445236	0.511259	0.093168	0.383598	0.423041	0.114913	0.705384	0.502633	0.997826	0.516156	0.328547	0.334795	0.398100	0.051866	0.990572	0.239930	0.657322	0.764885	0.078018	0.802695	0.934954	0.882275	0.426712	0.883965	0.005838	0.343461	0.294966	0.927661	0.558842	0.360116	0.264605	0.854656	0.129616	0.576184	0.264696	0.324317	0.419669	0.195533	0.390668	0.824590	0.458112	0.266352	0.235511	0.790578	0.808802	0.216249	0.670472	0.277983	0.397875	0.834549	0.405156	0.948667	0.569273	0.793011	0.079935	0.081248	0.658856	0.975202	0.093855	0.426759	0.945004	0.493590
359	0.956451	0.203938	0.164784	0.213434	0.372928	0.516203	0.472649	0.478570	0.366985	0.981093	0.756996	0.463882	0.752765	0.722792	0.460884	0.280439	0.840665	0.402041	0.355933	0.156896	0.929551	0.505364	0.302435	0.105315	0.389338	0.231059	0.477697	0.108726	0.429688	0.016848	0.770227	0.415217	0.928678	0.054654	0.505720	0.290416	0.127546	0.347329	0.829288	0.548823	0.335910	0.063054	0.189084	0.435739	0.248627	0.725026	0.260886	0.890703	0.946132	0.223124	0.930682	0.118653	0.091617	0.372685	0.136531	0.500893	0.269806	0.547897	0.335270	0.189649	0.768168	0.588889	0.574599	0.617257	0.313174	0.469254	0.898612	0.957396	0.500210	0.636620	0.411390	0.701912	0.623222	0.988253	0.024630	0.537988	0.733936	0.777948	0.156849	0.993353	0.825125	0.894795	0.388032	0.326632	0.680457	0.288512	0.863666	0.116648	0.712002	0.112589	0.426885	0.170056	0.954656	0.435700	0.342622	0.094527	0.704614	0.927558	0.802014	0.067558	0.158700	0.097433	0.010576	0.870278	0.265304	0.331591
360	0.468466	0.443335	0.545668	0.982599	0.533720	0.365599	0.118094	0.307887	0.605956	0.979537	0.718455	0.839603	0.832795	0.373767	0.577856	0.784561	0.938173	0.683120	0.185601	0.914172	0.980361	0.156570	0.228837	0.158813	0.089623	0.789441	0.895773	0.828676	0.204940	0.976955	0.301444	0.124875	0.971107	0.717196	0.061506	0.295656	0.359083	0.465808	0.116916	0.456112	0.392380	0.392434	0.844399	0.184012	0.674290	0.599998	0.516475	0.035094	0.311507	0.314109	0.880020	0.558109	0.301289	0.004832	0.451501	0.211606	0.268571	0.712792	0.668458	0.881034	0.893495	0.204244	0.353862	0.612422	0.541454	0.279350	0.132748	0.588502	0.047889	0.545378	0.582456	0.582798	0.356675	0.070314	0.281342	0.277563	0.076249	0.632144	0.208959	0.144623	0.484817	0.677447	0.399487	0.603323	0.001568	0.605359	0.339662	0.232755	0.321037	0.223029	0.362879	0.068463	0.591397	0.875844	0.182305	0.336361	0.040458	0.064847	0.659223	0.640935	0.681924	0.980512	0.610863	0.176916	0.054953	0.006583
361	0.678258	0.877647	0.096549	0.625970	0.395379	0.144030	0.177635	0.943896	0.532143	0.752620	0.785159	0.120686	0.820978	0.444589	0.384225	0.675833	0.435234	0.721720	0.113283	0.677025	0.622399	0.298113	0.972439	0.302308	0.279095	0.533055	0.965345	0.748440	0.490411	0.674673	0.551975	0.504567	0.209252	0.187895	0.211846	0.158246	0.774551	0.841577	0.529470	0.010212	0.238124	0.917844	0.320902	0.341247	0.033444	0.246210	0.479646	0.451440	0.399522	0.417782	0.010152	0.563556	0.497300	0.609914	0.332224	0.249254	0.782675	0.454949	0.398809	0.489389	0.266435	0.438344	0.736567	0.993200	0.370185	0.874470	0.256347	0.718416	0.185899	0.067525	0.473688	0.434151	0.994621	0.672343	0.459532	0.993153	0.810488	0.785971	0.613132	0.089173	0.269980	0.562332	0.915322	0.823118	0.446533	0.674274	0.253816	0.189483	0.625820	0.783706	0.364694	0.102119	0.978813	0.169188	0.175822	0.645042	0.504994	0.130303	0.706572	0.724762	0.561874	0.650046	0.677925	0.678974	0.926491	0.590116
362	0.267991	0.049559	0.603273	0.786536	0.554119	0.664261	0.143767	0.715877	0.557902	0.653272	0.352918	0.556918	0.145447	0.077442	0.601133	0.268194	0.579003	0.766681	0.659418	0.194297	0.664389	0.426598	0.770891	0.360719	0.408136	0.948534	0.410205	0.045257	0.400107	0.299497	0.626312	0.447772	0.062524	0.494093	0.087784	0.272899	0.810570	0.639700	0.369265	0.466881	0.736010	0.661563	0.984821	0.931679	0.060764	0.813511	0.090533	0.689085	0.280547	0.609270	0.739928	0.049722	0.389843	0.488227	0.951086	0.128955	0.252938	0.526512	0.126693	0.603537	0.383136	0.247557	0.550550	0.920347	0.081877	0.070833	0.614680	0.665286	0.789616	0.942716	0.840321	0.854215	0.893876	0.265221	0.911250	0.621252	0.013856	0.771280	0.511153	0.194825	0.225645	0.641960	0.229158	0.676773	0.731213	0.795226	0.766925	0.067758	0.920948	0.705027	0.216956	0.480523	0.111285	0.076832	0.376221	0.787039	0.285908	0.847048	0.064327	0.722067	0.055945	0.971829	0.036296	0.723259	0.798184	0.679091
363	0.349090	0.296093	0.841452	0.022523	0.953469	0.172000	0.645496	0.371390	0.264844	0.680771	0.526309	0.192895	0.281501	0.489908	0.523685	0.055102	0.741902	0.779852	0.204892	0.027094	0.736475	0.929076	0.717769	0.293017	0.113725	0.811228	0.891565	0.337526	0.537985	0.683459	0.699317	0.243785	0.629339	0.072953	0.186249	0.214073	0.995877	0.889560	0.825858	0.306175	0.417516	0.904945	0.056610	0.382385	0.903808	0.333955	0.312957	0.477252	0.161786	0.686128	0.075215	0.489765	0.050102	0.036491	0.475670	0.514274	0.174889	0.792340	0.389017	0.877927	0.433745	0.690903	0.974313	0.689409	0.985655	0.499201	0.600737	0.575388	0.279661	0.794109	0.108903	0.138721	0.277811	0.301134	0.088634	0.878276	0.349586	0.870788	0.275694	0.710304	0.630592	0.455191	0.902540	0.782533	0.582391	0.519219	0.211460	0.298008	0.785450	0.328117	0.409726	0.289238	0.546377	0.520855	0.134709	0.574958	0.274471	0.894608	0.039828	0.366249	0.632900	0.575035	0.169331	0.134221	0.200844	0.591619
364	0.488828	0.265829	0.522174	0.126036	0.510838	0.337669	0.006613	0.397419	0.423460	0.306202	0.969718	0.102936	0.151302	0.592962	0.934417	0.631910	0.741316	0.657411	0.812487	0.863092	0.792667	0.076540	0.432772	0.120900	0.206593	0.546143	0.275932	0.257208	0.772187	0.333561	0.165603	0.502451	0.824434	0.495779	0.510984	0.968692	0.509290	0.379628	0.543840	0.418661	0.987319	0.645367	0.679163	0.810191	0.209317	0.505573	0.764058	0.310075	0.278847	0.818223	0.298838	0.734826	0.689356	0.301090	0.956799	0.609604	0.060957	0.994070	0.346609	0.777798	0.454303	0.341370	0.866193	0.686892	0.182920	0.584472	0.043404	0.907402	0.418125	0.311339	0.904024	0.292003	0.722116	0.609536	0.112000	0.449185	0.023200	0.821705	0.985816	0.133342	0.495397	0.460370	0.563818	0.569662	0.917652	0.723723	0.650696	0.645671	0.781376	0.881661	0.337925	0.175849	0.154477	0.825868	0.797415	0.100898	0.922326	0.758570	0.828507	0.903781	0.477610	0.348724	0.818440	0.353222	0.245364	0.665834
365	0.372439	0.484891	0.654413	0.920151	0.155171	0.369906	0.354524	0.161487	0.047637	0.704155	0.150242	0.291844	0.682473	0.690366	0.318414	0.606098	0.837181	0.494061	0.523815	0.801567	0.897231	0.048896	0.460465	0.749642	0.201007	0.799026	0.945886	0.535955	0.125778	0.552174	0.687056	0.755022	0.451596	0.516529	0.680796	0.307122	0.605546	0.241204	0.834352	0.765277	0.766591	0.640231	0.124312	0.887745	0.384365	0.100911	0.584655	0.959906	0.990044	0.189410	0.264850	0.622060	0.330658	0.733088	0.989726	0.385649	0.058650	0.808604	0.278657	0.799808	0.924296	0.876332	0.520011	0.978275	0.070124	0.912352	0.091843	0.869905	0.059120	0.812431	0.148468	0.581745	0.687324	0.332021	0.073068	0.465528	0.691711	0.783478	0.164978	0.437843	0.424235	0.410752	0.086613	0.428001	0.521506	0.703565	0.182078	0.788977	0.592006	0.912625	0.268335	0.006037	0.748112	0.416291	0.925072	0.438991	0.090161	0.765160	0.447457	0.148795	0.586074	0.109635	0.177210	0.846309	0.682358	0.011633
366	0.357163	0.050542	0.570612	0.960951	0.394552	0.923843	0.120712	0.074090	0.043425	0.295636	0.472983	0.849061	0.938897	0.431250	0.792043	0.432082	0.935262	0.169206	0.759966	0.227571	0.778341	0.964762	0.736919	0.551458	0.292467	0.598575	0.439382	0.473626	0.436210	0.206210	0.126833	0.414929	0.330013	0.949785	0.195386	0.712197	0.849336	0.297239	0.045304	0.654472	0.499220	0.662154	0.870497	0.230922	0.217727	0.027438	0.791194	0.361422	0.057908	0.293828	0.806874	0.029938	0.472928	0.455426	0.414632	0.614311	0.557817	0.397474	0.020501	0.350259	0.018754	0.995763	0.073198	0.099554	0.750637	0.670869	0.207012	0.263715	0.942295	0.883391	0.956412	0.195339	0.901965	0.921321	0.796854	0.003104	0.247673	0.076837	0.851400	0.365066	0.148018	0.911199	0.713864	0.206409	0.220556	0.992420	0.418242	0.096193	0.164399	0.271460	0.122856	0.568162	0.842045	0.598787	0.488955	0.586639	0.955624	0.677633	0.037893	0.641834	0.337015	0.766088	0.659108	0.294071	0.445262	0.553160
367	0.105287	0.036152	0.833825	0.590853	0.261217	0.203215	0.370452	0.140527	0.004262	0.795704	0.310168	0.931895	0.945760	0.312161	0.156960	0.606524	0.431591	0.036467	0.240944	0.862612	0.782942	0.838895	0.829372	0.518112	0.165883	0.957824	0.599455	0.228092	0.784175	0.337047	0.003372	0.702950	0.309196	0.119140	0.426348	0.197861	0.085996	0.997408	0.692662	0.632459	0.367700	0.780863	0.264416	0.369715	0.615297	0.545771	0.071065	0.104642	0.955637	0.696352	0.465608	0.357074	0.219575	0.237943	0.273286	0.172252	0.377465	0.858642	0.981031	0.354176	0.298511	0.090649	0.030411	0.564979	0.471770	0.004938	0.195399	0.558570	0.661794	0.196102	0.972716	0.078354	0.484362	0.592552	0.405926	0.025152	0.802860	0.244834	0.327710	0.087921	0.189196	0.748168	0.481044	0.608461	0.000750	0.177405	0.202895	0.971032	0.855776	0.715992	0.104994	0.732763	0.096562	0.784621	0.413320	0.915891	0.961199	0.504630	0.362796	0.045592	0.344667	0.306538	0.500256	0.523080	0.642952	0.866471
368	0.993154	0.625801	0.671870	0.879076	0.765309	0.913850	0.951416	0.861023	0.561985	0.668898	0.775985	0.344334	0.355767	0.182543	0.839795	0.337480	0.434521	0.007998	0.127870	0.038431	0.464491	0.755247	0.623689	0.630909	0.695487	0.469660	0.729187	0.553956	0.634953	0.920346	0.984033	0.223795	0.896656	0.719199	0.151542	0.610247	0.012632	0.536396	0.976638	0.574167	0.830970	0.850833	0.161236	0.587798	0.823449	0.581589	0.630873	0.431888	0.251446	0.326186	0.054452	0.269780	0.709106	0.556569	0.401742	0.830934	0.160145	0.115144	0.554634	0.644089	0.143256	0.823290	0.081032	0.499784	0.781701	0.637130	0.130365	0.708253	0.871882	0.603892	0.798265	0.999359	0.288551	0.303781	0.942333	0.215809	0.290444	0.029320	0.283842	0.180513	0.450885	0.000224	0.691493	0.215257	0.651903	0.392378	0.638555	0.557991	0.814370	0.478511	0.303897	0.758143	0.939786	0.802215	0.612696	0.694343	0.130156	0.931407	0.789361	0.323724	0.619807	0.485135	0.434470	0.970118	0.881460	0.254102
369	0.444039	0.228603	0.045629	0.567498	0.268293	0.318604	0.384380	0.206820	0.464693	0.090258	0.725132	0.033565	0.064825	0.534995	0.146123	0.226461	0.143081	0.318857	0.028574	0.045788	0.156641	0.129237	0.217906	0.004050	0.164617	0.598653	0.916832	0.700914	0.380414	0.256758	0.248985	0.604172	0.213618	0.792971	0.595346	0.309986	0.179920	0.364976	0.743373	0.796820	0.800986	0.366348	0.257112	0.417084	0.845522	0.693403	0.605957	0.342285	0.780113	0.433030	0.869350	0.038096	0.647806	0.927447	0.270647	0.226210	0.657118	0.956525	0.814089	0.194712	0.375684	0.716252	0.835080	0.383853	0.373383	0.095847	0.909452	0.891883	0.011910	0.684998	0.068522	0.521103	0.308165	0.067439	0.791135	0.240272	0.601800	0.301325	0.373477	0.448169	0.875602	0.031875	0.122808	0.444601	0.139361	0.139578	0.846497	0.500764	0.793541	0.317760	0.089077	0.623920	0.668050	0.457443	0.434912	0.907509	0.221575	0.357138	0.447593	0.440868	0.520150	0.544196	0.221606	0.224816	0.842514	0.865080
370	0.085185	0.987477	0.436659	0.541754	0.734929	0.760116	0.871351	0.962850	0.785359	0.245324	0.159105	0.224371	0.248529	0.660261	0.220100	0.223548	0.407255	0.975824	0.547751	0.881376	0.231449	0.947154	0.703616	0.973588	0.362840	0.629455	0.516764	0.504343	0.471867	0.508914	0.413935	0.772326	0.879538	0.394852	0.731410	0.841447	0.322748	0.426316	0.860005	0.786161	0.950231	0.819351	0.468386	0.649013	0.213756	0.480671	0.055325	0.948626	0.600866	0.234831	0.692210	0.369400	0.174295	0.959833	0.578727	0.799303	0.115217	0.750105	0.335231	0.114979	0.737685	0.638187	0.171449	0.871150	0.648472	0.565735	0.224589	0.286640	0.156922	0.443604	0.654085	0.773312	0.627699	0.616785	0.252321	0.804064	0.308617	0.173952	0.215608	0.880767	0.918510	0.493359	0.556790	0.248194	0.249298	0.694482	0.819784	0.555746	0.907342	0.863820	0.032852	0.205053	0.105691	0.970379	0.152314	0.627406	0.869355	0.242788	0.324663	0.095037	0.763856	0.441235	0.953857	0.896570	0.681119	0.249811
371	0.368540	0.032926	0.919893	0.190477	0.087764	0.384655	0.770038	0.299409	0.818687	0.736648	0.505265	0.619832	0.455714	0.951490	0.343434	0.444326	0.627756	0.878976	0.882848	0.022911	0.648781	0.230680	0.957834	0.915528	0.840991	0.377891	0.233648	0.582985	0.784805	0.129924	0.316353	0.049810	0.007502	0.508758	0.932339	0.479983	0.650013	0.387851	0.965830	0.226198	0.923144	0.754154	0.500960	0.570946	0.083394	0.206287	0.972389	0.545921	0.904461	0.819605	0.585324	0.372601	0.867571	0.362807	0.043313	0.279768	0.704347	0.592785	0.479635	0.447610	0.724007	0.985658	0.518963	0.232796	0.530875	0.552184	0.003589	0.843264	0.026379	0.906001	0.354437	0.798105	0.445806	0.703102	0.426509	0.703339	0.045347	0.610724	0.492513	0.216668	0.995038	0.319671	0.174300	0.269672	0.870043	0.057164	0.238394	0.589842	0.965572	0.737242	0.290739	0.195010	0.880826	0.809418	0.930840	0.853422	0.331730	0.166020	0.531677	0.005880	0.773201	0.152482	0.752310	0.132870	0.817270	0.277703
372	0.470333	0.229591	0.024156	0.448089	0.872644	0.984163	0.941907	0.707433	0.844569	0.054283	0.771221	0.308371	0.223329	0.293596	0.852149	0.060233	0.741112	0.234229	0.941240	0.726290	0.031521	0.038750	0.920351	0.539636	0.871723	0.960531	0.318176	0.288191	0.065663	0.677234	0.538733	0.787925	0.888115	0.383303	0.667787	0.086864	0.063882	0.226842	0.426219	0.758005	0.111468	0.277699	0.827497	0.895777	0.318210	0.547324	0.255157	0.912968	0.836657	0.009317	0.555981	0.457953	0.309449	0.616584	0.532295	0.963651	0.039556	0.930351	0.493231	0.172793	0.543834	0.735979	0.515952	0.440737	0.224379	0.540150	0.344663	0.840294	0.639226	0.676313	0.786795	0.696748	0.816203	0.202279	0.146779	0.504641	0.551731	0.314940	0.319127	0.998448	0.262094	0.342281	0.611508	0.229462	0.594649	0.546400	0.326689	0.981052	0.375957	0.723608	0.625608	0.283484	0.268502	0.143984	0.079934	0.299437	0.049470	0.576104	0.011247	0.376576	0.452898	0.256205	0.082364	0.300804	0.131532	0.727959
